,sentiment
19866,2
14586,2
18996,1
5999,2
20764,1
4976,1
1004,2
15087,2
2089,1
13274,1
14540,2
18965,2
14180,2
7263,2
5771,1
651,1
13498,1
19231,1
4692,2
9072,1
19354,1
5219,2
16001,1
3074,2
20114,1
20687,1
16660,1
16646,2
1129,1
15482,2
2353,1
13310,1
11421,2
19021,2
10295,1
8330,1
24242,2
15654,2
9132,2
7878,1
13956,1
20735,1
18827,1
1203,2
23089,2
10587,2
12773,2
12685,2
8146,2
23281,2
13009,2
9373,2
15105,1
8355,2
16135,2
11643,2
10706,2
11524,2
4872,2
9739,1
17003,2
21061,1
22919,2
24440,1
4054,1
1491,1
8656,2
1788,1
9169,2
16292,1
6794,2
4820,2
10737,2
674,1
10339,1
2228,1
7643,1
24698,2
12809,2
16241,2
21249,2
24153,2
17308,1
10886,2
23025,1
18528,2
1047,1
8780,2
9499,2
480,1
6312,2
23719,2
13222,2
23125,1
12490,1
6627,2
21182,1
13403,2
11232,2
22342,1
1723,1
2821,1
22153,1
21528,2
11722,1
11412,1
17332,2
13937,2
10725,2
14843,1
14656,2
12724,2
21288,1
2914,1
3055,1
16821,1
4891,1
17399,2
17021,1
23839,1
9070,2
5738,1
21917,1
12395,1
3236,2
16501,1
14989,1
10017,1
145,1
1622,2
20569,2
7927,2
12539,2
4827,2
19136,2
12838,1
20100,1
654,2
2956,1
23806,1
2551,1
4922,2
727,2
13003,1
2437,2
17456,1
7006,1
6892,1
10320,2
19686,2
1833,2
5226,2
17923,2
23122,2
7800,2
10,1
1865,1
24483,2
12831,1
22352,2
8358,1
9722,2
2990,1
3365,1
2501,1
20336,1
21507,1
1145,1
18564,2
10128,2
23938,1
11827,2
23487,2
24755,1
12976,1
15019,1
22192,1
20194,2
5369,1
14159,1
6466,1
4671,2
1996,1
15577,1
17067,2
13487,1
22276,1
10787,2
6708,2
14297,1
20226,2
14877,2
20660,1
16899,1
15182,2
9364,2
24788,2
14569,1
11148,1
7158,2
8903,1
22559,1
10875,2
10640,2
19296,2
20463,1
14045,2
14382,1
23588,2
24379,1
2480,1
22268,1
14436,1
14263,1
15940,1
15121,1
22127,1
2162,1
4628,1
14861,2
12489,2
3114,1
24271,1
19700,2
24292,1
7673,1
7965,1
5412,2
13043,1
13439,1
4360,2
20573,1
7813,2
24577,1
3531,2
8988,2
19386,2
21635,2
5840,2
6470,2
5946,2
22002,1
15374,2
14160,2
9035,2
22715,2
6969,1
245,1
19813,2
8970,2
8908,1
8260,2
20457,1
911,1
16707,2
6534,1
14031,1
23560,1
3642,1
11694,2
15254,2
15013,1
22421,1
8657,1
17531,2
6274,2
12701,1
4214,1
11061,2
23990,1
21831,2
758,1
2402,2
8022,2
6514,2
19624,1
13516,2
10411,1
12453,1
14733,1
13514,1
19552,1
13692,2
24725,2
4506,1
5886,1
13599,2
14131,2
8092,2
3752,1
3747,1
4616,1
8850,1
14535,1
12297,2
9360,1
19726,2
4494,2
7591,1
21939,2
18411,2
14227,2
14706,1
22359,1
10495,2
23809,1
5767,1
9168,1
1512,2
15387,1
1601,2
19082,1
24120,1
23675,2
8924,2
7896,2
13906,2
11880,1
23251,1
531,2
10774,2
672,1
13298,2
387,2
6730,2
4852,2
5908,2
11853,1
1736,1
12583,2
21553,1
22132,2
22930,2
11178,2
21471,1
21085,1
12092,2
21549,2
9351,1
19050,1
13378,2
16772,1
10393,1
11621,2
13061,2
20249,1
13648,2
11521,1
6310,2
2915,2
14676,2
15625,2
19869,2
974,2
2389,1
3287,2
17349,2
12568,1
17120,2
17060,2
23410,1
19666,2
13803,1
7542,2
7517,1
1990,2
12019,2
21551,2
14024,1
7540,2
11033,2
5109,1
22942,2
7457,1
3431,2
10892,2
17157,2
5113,2
20739,1
17146,1
3646,1
4177,1
10274,1
53,1
8734,1
18314,2
15603,2
7454,2
23291,2
2776,2
14531,2
17953,1
16470,1
4112,2
1388,2
9033,2
1859,2
8897,1
20291,1
11803,2
3498,2
21717,1
19395,1
14176,1
12654,2
2489,1
14305,1
24024,2
20164,1
9301,2
2621,1
8825,2
23200,2
19929,1
6538,2
12626,2
21827,1
8861,2
8329,2
13401,2
1336,1
17544,2
9578,2
14135,1
18018,1
14640,2
13927,1
4293,2
5509,1
12396,1
115,2
7175,1
12969,2
23021,1
19407,1
14722,1
14942,2
814,2
7822,1
22768,2
19556,2
2379,2
11118,1
16323,2
18799,2
8790,1
24307,2
17610,2
15884,2
6963,1
1540,1
19801,1
9531,2
23003,2
23097,2
198,1
9081,2
15873,2
233,2
24277,2
5674,2
22073,2
708,2
5707,2
2983,1
12165,2
11802,2
21672,2
23355,2
473,1
14694,1
10694,1
9824,2
1918,1
3475,2
12925,1
13868,2
23282,1
11342,1
14815,2
15145,1
16753,2
9333,2
6279,1
6349,1
13799,2
7608,2
3577,1
24196,1
23301,2
3060,1
16336,1
9311,2
18993,2
2091,1
18801,2
24077,2
11551,2
12608,1
7268,1
3843,1
5678,2
18705,2
15307,1
9612,2
21312,2
19083,1
2318,2
17804,2
21786,2
15712,2
18624,2
1613,1
9161,2
16723,2
9339,1
24507,2
10481,2
1420,2
20128,1
5265,2
10887,2
24360,2
2412,2
10593,2
10547,1
1698,1
7675,1
13235,2
14717,2
16635,1
8446,2
18939,1
4817,2
2669,1
7180,2
4039,2
8322,1
662,2
3786,2
19754,1
21546,2
7751,1
4968,2
12325,1
1995,2
23791,1
20954,1
6839,2
1749,2
19011,1
13871,2
23076,2
17354,1
11785,2
12012,2
7951,2
11439,2
20704,1
7119,1
1416,1
3469,2
16883,2
1726,2
21239,1
1383,2
12614,1
24026,1
11355,1
16591,1
22339,1
4166,2
10977,2
9901,1
13726,2
12227,1
2704,2
1265,1
4573,2
6869,1
1327,2
112,2
16104,1
9555,2
3203,2
4184,1
1860,1
4010,1
1293,2
13950,2
1504,2
23641,2
23323,2
1528,1
22135,1
1246,2
3192,2
4041,1
6072,2
5004,2
22211,2
3251,2
20922,1
15015,2
22417,2
14213,2
17214,2
2241,1
21109,1
289,1
4138,1
20513,2
12631,1
18706,2
11922,1
16704,2
21032,2
7826,2
18952,1
19539,2
24099,2
21716,1
3841,1
1167,2
1678,2
11692,2
2533,1
13183,2
13038,2
967,1
3130,2
16026,1
14719,2
12665,1
23154,2
6662,1
16496,1
17142,2
19268,2
11065,2
14102,1
21993,1
23378,1
20555,2
7935,2
5775,2
5942,1
21950,2
21574,1
15858,1
12687,1
19356,2
24485,1
14609,1
18267,1
17382,2
142,1
12738,1
18870,2
13212,1
23226,1
20364,1
4361,2
22494,2
14166,1
18230,2
14894,2
16492,2
10930,1
21990,2
18650,1
8880,2
9861,1
281,2
19039,1
12006,2
23800,2
16424,2
1133,1
22306,1
11316,2
8154,2
9678,1
23517,2
19651,2
6614,2
6211,2
13911,1
18182,2
403,2
12556,2
18103,1
13594,1
6026,2
16177,1
1805,1
5022,2
12487,2
20931,2
1773,2
6204,2
1320,1
13032,1
24743,2
23788,1
20779,1
2186,2
6337,2
12086,1
4684,1
20055,1
24770,1
16638,2
6163,2
24506,2
23080,2
12775,1
20949,2
14934,1
936,1
20356,1
12662,2
1161,1
11767,2
12407,2
2499,1
18029,1
8942,2
12434,1
14084,1
17729,2
16735,2
11016,1
10788,2
12666,2
24316,1
12452,2
14188,1
12215,1
495,2
1700,2
16637,1
10846,2
7390,2
220,1
17748,1
7485,2
22329,2
6897,2
21260,2
3206,2
10703,1
20465,1
9422,2
8157,2
15852,2
7054,2
4373,1
11713,2
21386,1
16168,1
12603,1
8391,1
18060,1
15963,2
17826,1
17170,2
5553,2
15542,2
17075,1
19995,1
16856,1
1768,1
16318,2
5181,2
22747,1
4426,1
5395,2
22082,1
13962,1
15472,1
23430,2
4445,1
10062,2
5417,1
8882,2
4078,1
24183,2
1384,1
4151,1
19365,1
14537,2
8087,2
4316,1
1177,2
6309,2
7050,2
13286,1
8672,1
10670,2
1266,2
9613,1
2762,2
13154,2
19208,2
3676,1
9236,1
10597,1
7885,1
3127,2
10219,1
12949,2
4525,2
853,2
13471,1
5493,1
23066,1
597,2
5262,2
20559,1
24503,1
18334,1
22197,1
11456,1
20994,2
16554,1
13220,1
12374,2
3252,1
22529,1
13661,2
7844,1
8433,2
8132,1
18087,2
8340,1
24523,2
21824,2
22432,1
3850,2
22247,1
9160,1
2201,1
396,1
1819,2
24350,2
19019,2
405,2
12945,2
18668,2
7322,1
19484,1
17676,1
23774,2
20285,2
8836,1
6062,2
14037,1
16614,2
8054,2
18101,2
21074,1
10530,2
15819,1
12241,2
18209,1
14725,1
1536,2
19394,1
20515,1
2209,1
23896,2
3,1
15075,1
19841,1
13446,2
23974,1
3225,2
15054,2
21852,2
11366,1
13870,2
12963,2
7375,1
7532,1
302,2
16308,1
6561,1
21418,1
16623,1
2062,2
5047,1
4940,2
1521,1
15731,1
6142,2
17149,1
10036,2
17050,2
15444,1
13710,2
18178,1
20776,1
24560,2
16886,1
5107,1
10327,2
7261,1
16828,1
12942,2
4060,2
16809,2
23495,1
9323,1
13917,1
13079,1
15178,2
24672,2
23446,1
15446,2
14671,1
15412,2
23730,2
10529,1
18404,1
2414,2
21233,2
14046,1
13281,2
19034,2
1672,2
23847,2
23824,2
9501,1
18941,2
7934,1
17918,1
23061,1
7832,2
5059,1
5570,1
10562,1
23508,1
13422,1
22967,2
5996,1
14868,2
19025,1
17722,1
1421,2
21173,1
21952,2
7627,2
770,2
6057,1
19177,2
6791,1
2884,2
7746,1
9991,1
849,2
18726,1
10586,1
18037,1
17545,2
16734,2
21168,2
494,1
5475,2
17694,1
17524,2
6777,2
13211,1
1026,1
23413,1
8268,1
24173,1
4539,2
11967,2
17816,2
17782,2
20396,2
6640,1
19331,1
9443,1
305,1
9890,2
2980,1
8293,1
12469,2
8995,1
12482,2
18174,2
8176,2
9104,2
17388,1
8844,1
4511,1
13965,2
12370,2
1347,1
16102,2
11657,1
20727,2
10381,1
18173,1
14096,2
9780,1
13957,2
12822,2
5632,1
17490,2
13788,2
9481,2
21773,2
17299,1
17611,2
15722,2
12815,1
2662,2
18725,1
21971,2
15126,1
1093,2
13185,1
3307,1
19167,1
285,1
22013,1
23174,1
21143,2
24256,2
23878,1
5299,1
16947,2
3378,2
11,2
2407,1
12609,2
14940,2
11739,2
20230,1
21127,1
19448,1
3892,2
3985,2
2638,2
22152,2
16444,1
11916,2
20210,2
12616,2
7994,2
12580,2
9437,1
22277,1
24701,1
20891,1
20997,1
6984,2
768,1
5464,1
13418,1
8973,1
24227,2
15379,2
16264,1
17226,1
15506,1
4964,2
15074,1
10296,2
20613,1
23412,1
2321,1
18202,1
14571,2
8767,1
15984,2
22798,1
24568,1
17641,1
24565,1
1473,1
6919,2
40,1
16651,1
17858,1
878,1
22966,1
21017,2
163,2
10106,1
3814,2
3802,2
3258,1
8417,2
2426,1
2244,1
16427,2
16185,1
16912,1
16589,1
20021,1
23967,2
21301,2
5009,1
22065,2
1563,1
11251,2
10919,2
7708,1
23807,2
6688,2
14184,1
15674,1
3664,1
4466,2
14177,2
2703,2
15263,1
4509,1
11105,1
20029,2
16799,1
15207,2
20733,2
14070,1
14152,1
20983,1
1958,2
3327,2
7095,1
1620,2
6225,1
343,2
712,2
13253,1
8500,2
7693,2
10257,2
14401,2
15265,1
24005,2
1497,2
5039,1
7706,2
3899,1
23680,2
21218,1
7891,1
16141,2
20352,2
9577,1
22195,2
1550,2
18504,1
11173,1
186,2
22549,1
10357,2
10499,2
2706,1
7514,1
13411,2
22578,1
1709,1
10414,1
2076,1
18349,1
21639,1
14629,2
1138,2
18683,1
771,1
8403,2
11395,2
14219,1
18052,2
8906,1
21012,1
3966,1
784,1
21600,2
11754,1
15593,2
2537,1
6655,2
13995,2
21557,2
5524,2
19046,1
2731,2
3466,2
4708,2
11473,1
24319,1
21775,1
1061,2
8718,1
2259,2
3825,1
9530,2
22471,1
8848,2
17877,1
16351,1
10253,1
17884,2
17832,2
2925,1
15948,1
17565,1
9466,1
7700,1
19358,1
15628,2
10707,1
1374,2
6329,1
20549,2
5557,1
12030,2
4209,2
22843,1
12759,2
12769,2
10284,1
16932,2
11851,2
1140,1
3738,2
16536,2
13203,1
5704,2
20475,1
23999,2
10175,1
6350,1
12855,1
2610,1
13405,1
1364,1
9783,2
12513,1
2877,1
10522,2
16616,1
16903,2
11040,1
3053,1
5824,2
13269,2
24284,2
16649,2
569,1
6006,2
20406,1
22094,1
2816,2
9981,2
6987,2
13090,2
17037,2
23295,1
642,1
1635,2
10784,1
84,2
1235,2
5036,1
5334,1
22690,2
7357,1
11031,1
943,1
21757,1
2718,2
9327,1
7031,1
16382,1
21602,1
20887,2
21140,1
4261,2
11563,2
8112,2
19725,2
5541,1
1022,1
6752,2
19426,2
9155,1
23376,1
3744,2
13844,1
21110,1
9725,2
11999,1
21346,2
20308,1
17209,2
16849,1
11717,2
4988,2
6326,1
6214,1
6813,2
16502,2
6474,1
20881,1
5210,2
21282,2
24303,2
21,1
5686,2
18375,1
939,2
14478,2
23502,1
4862,2
9262,2
19421,1
20381,1
11531,1
18523,1
20479,2
12020,2
3934,1
4079,1
6097,1
3110,1
18897,2
17231,1
21031,2
12696,1
19773,1
10644,2
837,2
10268,2
23141,2
16234,2
20783,2
12784,1
11320,1
22408,2
21181,2
12894,2
18294,1
16866,1
3861,1
1766,1
12625,2
1525,2
21222,2
96,2
12645,1
9539,1
23210,2
15271,1
6292,2
20031,2
22206,2
7586,1
12814,2
9194,2
17438,1
4914,1
6272,1
12818,1
19272,2
24630,2
12266,2
9614,2
5508,1
19293,1
11978,2
19290,1
17549,2
19730,1
3586,2
14909,2
8791,2
2156,1
21449,1
3245,2
10135,2
9473,2
16969,2
18252,1
4251,2
8647,2
22581,2
14018,1
19057,2
38,2
19041,2
18794,1
9812,1
218,2
2596,1
6833,1
19144,1
15760,2
7750,1
17823,2
11630,2
21285,2
8774,2
16072,1
13491,1
2934,2
18157,1
11104,2
10762,1
11970,2
7614,2
20580,2
7252,1
24080,2
20435,2
4365,1
9732,1
11799,2
2570,1
1796,1
13325,2
15143,1
15478,2
23452,2
16789,1
1036,2
1508,1
19538,1
13736,1
24392,1
17708,1
23123,1
13561,1
16334,1
4152,2
6755,2
816,2
9458,1
14502,2
24395,1
18395,2
23600,2
15804,2
779,2
4706,1
14253,1
8668,1
11072,2
3239,2
14275,1
21002,2
18889,1
21283,2
7757,2
15758,1
7300,1
20753,1
4889,1
5584,1
561,1
1683,2
20677,1
16216,1
7187,2
3187,1
24190,1
24295,2
491,2
13030,2
12514,2
24306,1
20296,1
14823,1
7603,2
1533,2
5867,1
13713,2
11693,2
23050,1
2408,1
19687,1
24604,2
16892,1
3361,2
1025,1
16659,1
25,2
21341,2
3811,1
16309,2
17570,1
21681,1
22904,2
18424,2
20257,2
772,1
4337,2
19653,1
17811,1
21891,2
4100,2
5820,1
21004,2
22879,1
3162,2
2797,2
20369,2
6697,1
10985,1
18881,1
21126,1
13364,2
8904,2
4404,1
12841,2
6291,2
17592,1
23909,2
3792,2
20158,1
7162,2
3047,2
153,2
7993,2
9736,2
9998,1
23266,2
12826,2
5122,2
21711,2
17664,2
16125,1
13190,1
17018,1
9103,2
16815,2
2625,2
1159,2
12114,2
11114,1
13238,2
17127,1
22525,2
11909,1
5743,1
6354,2
10298,2
1520,2
4876,1
16230,2
3616,1
8653,1
23403,2
16689,2
9913,2
20407,2
9693,2
7511,2
1569,1
19655,2
9348,2
22166,1
12559,1
24756,1
3617,2
18149,1
11384,2
17701,2
20924,2
24530,2
4537,1
11672,1
9200,2
3180,2
8307,2
7391,2
19045,2
7436,2
10602,1
16004,2
11809,1
10655,2
22939,2
22071,1
13872,1
12605,2
23848,1
209,2
360,1
8732,1
392,1
9041,1
15427,2
16266,1
10277,2
5024,1
16313,1
17162,2
12028,2
13465,2
4931,1
22757,2
3161,1
21999,2
6759,2
16916,2
16973,1
4357,1
4033,1
15727,2
236,2
11995,1
4034,2
20422,2
12042,1
3025,2
9835,2
15314,2
4064,2
12886,2
2057,1
17132,2
8130,1
11888,2
734,1
7160,1
20785,2
18256,2
10718,1
16579,2
16060,2
14404,1
12090,1
23157,2
906,2
6047,1
20778,1
12936,2
5167,1
14854,1
18016,1
5339,2
22035,2
22429,2
8189,2
7227,1
23842,2
2189,2
7836,2
7740,2
10231,2
20626,1
22131,2
11903,1
5953,1
16915,2
11130,1
16055,2
23627,1
7326,2
18837,2
22354,2
16333,2
3437,1
24430,2
11850,1
3974,1
8637,2
10704,2
4595,2
9884,1
5912,1
14317,1
23106,2
582,2
2175,2
15224,2
6549,2
13519,1
20172,2
16682,1
9946,2
1241,1
5596,2
1629,1
2893,1
18255,2
24461,2
24474,1
119,1
21571,2
3751,1
24766,2
4953,2
13240,2
4345,1
7515,1
10884,1
1280,2
23738,2
13543,2
19816,1
8225,1
17620,1
16149,2
7987,1
22202,2
18108,2
217,1
2168,1
22129,2
1969,1
18444,1
21615,2
266,2
16052,2
5403,2
20857,2
16341,1
22776,1
14678,1
10444,1
19020,1
21221,1
14073,2
6927,1
12385,1
1389,2
4781,1
4982,1
18866,1
557,1
20275,2
13101,1
18527,2
9506,2
16066,1
13883,1
9257,2
10697,2
8568,2
12253,2
8854,2
12534,2
12943,2
16229,2
17927,2
3665,2
16898,2
2303,2
11330,1
23311,2
7777,1
5080,2
5963,2
13365,1
20965,2
9681,1
1795,2
20491,2
11084,2
18177,2
1818,1
23725,1
19608,2
6790,2
5957,1
1361,2
21857,2
2810,2
18632,2
16148,2
22296,2
18787,2
10588,2
46,2
9383,1
2339,2
15639,1
2231,2
14425,2
19707,2
21340,2
13368,2
21809,1
4490,1
4975,1
1274,2
19000,2
19391,2
2659,1
22085,2
12313,2
14521,1
19610,1
19584,2
1942,1
4819,2
23591,1
24151,2
1440,2
11706,1
13930,1
15824,1
347,2
20113,1
16822,1
3707,1
4211,1
4028,1
5726,1
10332,2
6352,2
14371,2
16347,2
19807,1
6239,2
9716,1
23740,1
20589,1
9557,1
21638,1
22917,1
12345,1
1567,2
23887,1
5579,2
12123,2
15789,2
19507,2
19592,2
14807,2
11128,1
2008,2
2058,1
8950,1
19663,2
7602,1
10603,2
8148,2
12488,2
8166,1
3652,1
8652,2
23966,1
14547,2
21552,1
10168,1
17436,2
16269,2
12863,1
20535,2
24022,2
24208,1
2272,2
18271,1
1294,2
10844,2
15886,1
2295,1
18243,2
154,2
9075,1
19316,1
19649,2
679,1
7752,1
7918,1
20514,1
8393,2
18380,1
18387,1
20899,1
3270,2
24391,1
12308,1
8076,2
6928,2
22998,2
2645,2
8905,2
11107,2
15813,1
6615,2
3609,1
10677,1
24353,2
15781,2
16490,1
17288,1
6742,1
11742,1
19743,2
15347,1
21373,2
3173,1
22309,2
2536,1
23101,1
8409,1
10405,2
11779,1
8961,1
1006,1
10241,2
10982,2
15194,2
7281,1
22785,1
3633,1
19009,2
7856,2
9748,2
21240,2
14170,2
5923,1
9958,2
9521,2
5646,1
14335,1
16172,2
22788,1
2862,1
6524,1
1714,1
8402,1
905,1
2282,2
18205,1
4164,2
16676,2
23879,1
4749,2
24345,2
1449,1
12857,1
22263,2
18310,2
20471,2
8658,1
21442,2
8039,1
8386,1
14066,2
9464,1
22169,2
15616,1
8195,1
16611,1
147,2
22660,2
20063,2
23351,1
22556,2
19199,2
20077,2
8456,1
3088,2
5063,2
14007,2
5288,2
14760,1
7415,1
12282,2
21413,1
1555,1
7077,1
1951,1
3512,1
14704,1
21703,2
22725,2
20250,2
189,1
3298,2
19731,2
3076,1
13033,2
3668,2
14646,2
2795,1
24783,1
22458,1
14513,1
21677,1
6118,1
12235,2
13805,2
313,1
8843,2
22710,1
5305,1
8968,1
22971,2
19753,2
5204,2
18510,1
13756,1
3459,1
12849,2
11310,2
11325,1
7738,2
12955,1
11158,2
23002,1
15443,2
18083,2
5126,2
5834,1
21163,2
1939,1
5991,2
8582,1
9683,1
8011,2
7553,2
19164,2
9488,2
178,1
10758,1
17839,2
23453,1
20162,2
1355,1
13110,1
596,1
13246,1
9545,2
21494,2
15045,1
2478,1
512,2
24037,2
5576,1
21560,1
43,1
5958,2
13157,2
8632,1
7949,1
7789,2
3322,1
20627,1
13703,1
1073,2
2747,2
5392,1
14650,1
14482,2
13441,1
5223,1
8399,2
12085,2
22495,2
21374,2
2623,2
14856,2
18559,1
23954,1
15872,2
9242,1
16360,2
9646,2
1545,1
9563,2
17096,1
4688,1
7156,2
19281,2
9220,1
13698,1
13824,1
4735,1
21377,1
165,1
2590,1
20323,2
5769,2
2112,1
10006,1
21265,1
24145,1
24663,2
20136,2
13331,1
17657,2
15283,1
13063,2
5627,1
21673,2
13398,2
7425,2
22316,1
12439,1
24449,1
13890,1
1538,1
18544,2
24055,1
10699,2
10609,2
4448,2
6826,2
938,1
1882,1
9163,1
8169,2
16923,1
8881,2
20892,2
8532,2
21606,1
9746,2
2874,1
4386,2
14512,1
16690,2
16245,1
20380,2
18071,1
1829,2
24282,1
11360,2
19103,1
5539,1
11715,1
17203,2
13473,1
4314,2
10585,1
5182,2
7271,2
12106,2
13121,1
16314,1
12501,1
20116,1
3211,1
1459,1
12007,2
12544,2
20187,1
1062,1
22350,1
4159,1
9427,2
17861,2
3603,2
7724,2
12225,1
14508,2
21028,2
14469,1
2290,2
21642,2
13989,1
16604,1
332,1
738,2
10755,1
15772,1
12961,1
3702,2
7146,2
11594,1
11792,1
12166,2
22456,2
24462,2
21451,2
7116,2
14686,1
10349,2
6197,1
16811,1
4580,1
6499,2
22372,2
16817,1
211,2
21034,1
20205,2
11353,1
1284,2
12596,1
18749,1
16304,1
8292,2
7329,1
20142,1
6594,1
18366,1
10584,1
8015,2
10360,1
13339,1
5828,2
24059,2
8438,2
14321,2
6200,2
15748,2
23987,2
4915,1
5860,2
14244,2
8392,2
20238,2
4610,2
4714,1
20202,2
13004,2
16271,1
272,1
7284,1
11442,2
16715,2
23437,2
19197,1
22193,2
13073,1
10865,2
2482,2
4427,1
3538,1
16987,2
10037,2
15578,2
20203,2
2708,1
3548,1
8084,1
467,1
19518,1
13081,1
90,2
13676,1
23729,1
17144,1
19446,2
9170,2
7488,2
6136,2
12683,1
2227,1
11822,2
15574,1
197,2
1526,1
539,2
7541,1
3072,1
15132,2
11344,1
14958,1
5446,1
2793,2
3634,2
16428,1
15704,2
19381,2
5881,2
1418,2
7899,1
20051,1
19250,2
4748,1
24349,2
24791,2
1975,2
22049,2
6909,2
8609,1
10352,1
11589,1
12369,2
14005,2
13005,1
15414,2
12036,1
13809,1
21943,1
2720,1
14926,1
13138,1
2328,1
17270,2
8871,1
2851,1
21570,1
16301,2
22664,1
11223,1
16358,2
13042,2
21397,2
23257,1
7376,1
15335,1
19422,2
12998,1
9764,1
16615,1
10514,1
19138,1
13233,1
23823,1
13356,1
20414,2
14910,1
1924,1
17197,2
13484,1
10639,1
22063,2
9714,2
14682,2
18845,2
16419,1
23930,1
6986,2
20528,2
9713,1
18050,2
22811,1
19623,1
13948,1
10130,1
19067,1
15945,2
9570,2
23662,2
3407,2
4044,1
6882,1
9582,2
4136,2
19085,2
6222,2
4701,1
10734,1
19413,2
9508,2
9470,2
12243,1
10888,2
24318,2
11486,2
8646,2
6644,1
23781,1
15779,1
20832,1
5633,2
2936,1
10470,1
2505,1
11875,1
13461,2
3779,2
14831,1
23663,2
22189,1
18099,1
12074,2
17487,1
6973,1
11751,1
7122,2
5281,2
11774,2
9159,2
2664,1
22180,2
365,1
11160,2
11208,1
21969,1
5556,1
19858,2
19171,1
15109,2
16437,1
19379,2
23654,2
19711,1
15771,1
1777,1
19412,1
7062,2
20418,2
19410,2
7493,1
13758,1
23299,2
17982,2
86,1
22373,2
24134,1
14029,1
19269,1
11677,2
16051,2
2612,1
377,2
16326,2
12426,1
19805,1
18719,2
22795,2
10038,2
649,2
13863,1
17017,1
22606,2
15162,1
3643,2
11814,1
19772,1
15976,1
12627,1
4245,1
13134,1
20299,2
3557,2
13847,2
17204,1
7336,2
8777,2
8359,2
17353,1
17374,2
17336,1
11401,2
984,2
4371,1
13182,2
23369,1
9747,1
24680,2
13456,1
2627,2
21465,2
20102,1
8670,2
18539,1
16236,1
17297,2
7195,2
7995,1
4418,2
3979,1
1302,1
20611,2
1832,2
24480,2
9219,1
23832,1
14685,1
7600,2
24529,1
659,2
16081,1
5940,2
20713,1
21923,2
166,2
1492,1
21804,1
2031,2
909,2
22020,2
22883,2
551,1
6387,2
21561,1
4259,1
17452,2
13846,2
3703,2
18033,1
17740,1
9259,1
5172,1
10263,2
16111,1
2178,1
16110,1
3700,1
3159,2
11653,2
744,1
20348,2
11396,2
13535,2
13723,1
14631,1
15668,1
7306,1
11289,2
21488,1
20740,2
1925,2
2302,1
1740,2
16260,2
10386,1
17976,2
10403,2
6137,2
4239,2
21234,2
12072,1
1803,1
6579,1
5296,1
9992,2
20843,2
18011,1
2879,2
12337,2
2094,2
16145,1
21731,1
15014,1
1793,2
15329,2
406,2
143,2
15567,2
5163,1
24297,1
7801,2
16203,1
22519,1
13001,1
6966,2
1897,2
23748,1
14019,1
13523,2
9496,2
20450,1
12404,2
22897,1
19824,2
10109,2
13276,2
11368,1
8967,2
11209,2
2083,2
23056,1
22502,2
19708,2
2487,1
5920,1
5652,1
15565,1
23001,2
13848,2
10372,2
8537,2
18488,1
2544,1
1896,2
17194,2
15141,2
16303,2
8238,2
22108,1
8276,1
1926,1
10796,2
2215,2
24539,2
22924,2
11849,1
6734,2
14576,1
4974,1
12540,2
749,2
20854,1
16730,1
8387,1
9027,1
5774,1
21699,1
3019,2
21692,1
13539,2
14758,1
7837,1
6520,1
131,2
13593,2
16761,1
7394,2
14867,2
22438,1
6082,1
19322,1
13643,2
15794,2
18518,2
7831,2
18301,2
258,1
20988,1
14567,1
16426,2
20317,2
5252,2
21866,1
10691,2
16551,1
12095,1
9175,1
21492,2
21343,2
6680,1
2734,2
4401,1
9167,2
17957,1
5074,1
3624,2
15849,2
438,2
246,1
18248,1
24644,2
5924,2
22398,2
23737,2
7731,2
10576,1
21395,1
13180,2
18165,1
2098,1
23244,2
17743,1
1857,1
1130,2
16949,2
16286,2
1074,1
24324,1
18935,2
6536,2
14658,1
1928,1
994,2
3345,1
6747,2
8259,2
23592,1
23479,1
21077,1
7845,2
8773,1
798,2
15599,2
20869,2
827,2
22616,1
593,2
8525,1
10487,2
3194,2
1411,2
633,2
1985,2
9287,1
9999,2
3936,2
14511,2
7863,2
6227,1
14339,1
7943,2
8073,2
11732,2
24797,1
14222,1
15608,2
20925,2
748,1
23551,1
24172,1
10617,2
9273,2
7715,1
11887,2
21358,2
7803,2
21267,2
6809,2
21947,1
17397,1
22034,1
6377,1
1065,1
22752,1
19297,1
2531,1
2378,1
1933,2
823,2
22727,1
6029,1
3274,2
9272,2
22099,2
21772,1
14056,1
17361,2
2616,1
2326,1
24428,1
4907,2
18212,1
16924,2
24697,1
23535,1
9245,1
9449,2
19455,2
4375,1
15997,2
18792,1
3757,2
10921,2
16043,2
7259,1
3515,1
23506,1
22991,1
12414,2
890,1
17053,1
18972,2
17956,1
5620,2
24396,1
12290,2
7052,1
10947,1
3907,2
22604,1
15644,2
23194,1
3388,2
8219,1
13584,1
2777,1
14541,2
9797,2
23028,1
8179,2
12758,1
19076,2
20233,1
18337,1
6443,1
13992,1
1450,1
14608,2
20674,1
10626,2
7038,1
2462,1
423,1
3801,1
177,1
18857,1
16664,1
1908,2
19524,1
23905,1
13373,2
18535,1
12866,1
6922,1
18890,1
3031,1
19514,2
17788,1
8870,2
7231,1
15501,1
20991,2
15437,2
7070,2
9784,2
17424,2
20125,2
11992,1
21076,1
11537,1
12649,1
18007,2
18023,2
13575,2
11985,1
17387,1
17842,1
8605,1
17638,1
10546,2
18418,2
9263,1
7721,2
22239,1
15815,1
